event_time,event_type,device_name,src_ip,threat_level,category,attack_function,attack_step,signature,dst_ip,protocol,src_port,dst_port,bytes_sent,bytes_received
2025-03-07 01:53:48,Alert,WxP2_CMA,174.35.65.37,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,37616,80,632,2884
2025-03-07 02:01:43,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,28689,502,546,638
2025-03-07 02:01:43,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,546,630
2025-03-07 02:01:43,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,468,646
2025-03-07 02:01:48,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,60,0
2025-03-07 02:04:49,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,702,646
2025-03-07 02:04:49,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,534,310
2025-03-07 02:04:49,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,28689,502,624,646
2025-03-07 02:04:58,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,60,0
2025-03-07 02:05:38,Alert,WxP1_IDS,174.35.24.86,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-07 02:05:50,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,58116,502,139710,142196
2025-03-07 02:18:05,Alert,WxP2_CMA,174.35.65.34,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,42888,80,632,2060
2025-03-07 03:05:01,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,102720,103200
2025-03-07 04:05:04,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,206460,205380
2025-03-07 04:20:32,Alert,WxP2_CMA,10.174.228.62,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-07 04:30:08,Alert,WxP2_CMA,174.35.65.37,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,38548,80,632,2884
2025-03-07 04:31:07,Alert,WxP2_CMA,174.35.65.18,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,58652,80,632,2126
2025-03-07 04:36:04,Alert,WxP2_CMA,174.35.65.22,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,55502,80,632,2060
2025-03-07 04:40:34,Alert,WxP2_CMA,174.35.65.22,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,60354,80,632,2884
2025-03-07 05:05:07,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,310080,308100
2025-03-07 05:25:59,Alert,WxP2_CMA,174.35.65.18,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,40416,80,632,1236
2025-03-07 06:05:11,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,413100,412560
2025-03-07 07:05:14,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,516180,515520
2025-03-07 07:30:30,Alert,WxP2_CMA,10.174.228.68,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-07 08:03:13,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,43014,32093,783,3188
2025-03-07 08:03:15,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,43122,32093,783,6136
2025-03-07 08:05:18,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,620700,618960
2025-03-07 08:07:04,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,58264,32093,783,1800
2025-03-07 08:51:18,Alert,WxP2_CMA,10.174.228.62,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-07 08:59:30,Alert,WxP2_CMA,174.35.73.65,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,172.21.92.204,ICMP/unknown,0,0,74,0
2025-03-07 09:05:21,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,722520,719880
2025-03-07 10:05:24,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,825000,821580
2025-03-07 10:43:25,Alert,WxP2_CMA,10.174.228.174,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.176,TCP/ssh,57336,22,322,282
2025-03-07 10:43:25,Alert,WxP2_CMA,10.174.228.174,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.176,TCP/ssh,57336,22,404,282
2025-03-07 10:45:04,Alert,WxP2_CMA,174.35.76.1,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.74.65,TCP/http,45144,9999,706,3308
2025-03-07 10:45:04,Alert,WxP2_CMA,174.35.74.68,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.74.66,TCP/http,46388,29200,734,3168
2025-03-07 10:45:20,Alert,WxP2_CMA,174.35.74.68,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.74.66,TCP/http,46394,29200,886,4682
2025-03-07 11:01:04,Alert,WxP2_CMA,174.35.64.32,20,攻击利用,目录遍历,初始化访问,HTTP_信息泄露_服务器开启目录浏览功能,174.35.65.8,TCP/http,63585,5000,1510,8566
2025-03-07 11:05:05,Alert,WxP2_CMA,174.35.64.96,20,攻击利用,敏感信息泄露,初始化访问,TCP_安全扫描_探测postgres服务版本,174.35.64.188,TCP/postgresql,35268,5432,4347,8217
2025-03-07 11:05:27,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,927300,923880
2025-03-07 11:05:47,Alert,WxP2_CMA,174.35.79.193,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,172.31.193.235,ICMP/unknown,0,0,74,0
2025-03-07 11:34:52,Alert,WxP2_CMA,174.35.64.32,20,攻击利用,目录遍历,初始化访问,HTTP_信息泄露_服务器开启目录浏览功能,174.35.65.8,TCP/http,65107,5000,1630,181084
2025-03-07 11:57:15,Alert,WxP2_CMA,10.174.244.11,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.243.231,ICMP/unknown,0,0,98,0
2025-03-07 12:05:30,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,1030440,1027260
2025-03-07 12:13:21,Alert,WxP2_CMA,10.174.228.236,40,攻击利用,代码执行,初始化访问,HTTP_代码执行_算法_请求体_PHP代码执行,174.35.74.65,TCP/http,42023,9999,197522,29185
2025-03-07 12:13:21,Alert,WxP2_CMA,174.35.74.68,40,攻击利用,代码执行,初始化访问,HTTP_代码执行_算法_请求体_PHP代码执行,174.35.74.67,TCP/http,38226,29200,5080,459
2025-03-07 12:18:00,Alert,WxP2_CMA,174.35.65.6,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,56744,80,632,2060
2025-03-07 13:04:21,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.4,TCP/unknown,32926,22,347,266
2025-03-07 13:04:21,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.4,TCP/unknown,32926,22,442,266
2025-03-07 13:05:33,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,1133160,1130400
2025-03-07 13:14:07,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.100,TCP/modbus,38108,502,678,630
2025-03-07 13:14:07,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,468,630
2025-03-07 13:14:07,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,28689,502,390,638
2025-03-07 13:14:14,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,60,0
2025-03-07 13:21:19,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.3,TCP/unknown,33436,22,347,266
2025-03-07 13:21:19,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.3,TCP/unknown,33436,22,442,266
2025-03-07 14:14:17,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,100560,101700
2025-03-07 14:26:36,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,35554,80,632,2060
2025-03-07 14:29:14,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,35098,80,632,2060
2025-03-07 14:49:37,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.80,TCP/ssh,50807,22,454,282
2025-03-07 14:49:37,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.80,TCP/ssh,50807,22,536,282
2025-03-07 14:58:05,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.79,TCP/ssh,51249,22,454,282
2025-03-07 14:58:05,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.79,TCP/ssh,51249,22,536,282
2025-03-07 14:58:50,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.229,TCP/ssh,51290,22,454,282
2025-03-07 14:58:50,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.229,TCP/ssh,51290,22,536,282
2025-03-07 15:14:47,Alert,WxP2_CMA,174.35.58.25,20,攻击利用,命令执行,初始化访问,TCP_提权攻击_Rundll32_命令执行,174.35.48.231,TCP/unknown,52043,55609,51564,2532
2025-03-07 16:24:56,Alert,WxP2_CMA,174.35.58.73,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.64,ICMP/unknown,0,0,74,0
2025-03-07 19:58:49,Alert,WxP2_CMA,10.174.228.60,20,攻击利用,目录遍历,初始化访问,HTTP_信息泄露_服务器开启目录浏览功能,10.174.228.208,TCP/http,51355,80,3146,6104
2025-03-07 20:40:30,Alert,WxP2_CMA,174.35.65.13,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,35946,80,632,2060
2025-03-07 22:01:43,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.106,TCP/modbus,38364,502,390,202
2025-03-07 22:01:43,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,468,646
2025-03-07 22:01:43,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,468,566
2025-03-07 22:03:30,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,612,566
2025-03-07 22:03:30,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,47256,502,468,646
2025-03-07 22:03:30,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,30891,502,600,626
2025-03-07 22:04:30,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,36300,502,157398,172842
2025-03-08 02:15:19,Alert,WxP2_CMA,174.35.65.8,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,58750,80,632,2884
2025-03-08 02:45:43,Alert,WxP2_CMA,174.35.65.7,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,53290,80,632,2060
2025-03-08 03:53:53,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,40998,80,632,1532
2025-03-08 04:17:40,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,52390,80,632,2884
2025-03-08 04:31:23,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,37762,80,632,2060
2025-03-08 05:08:06,Alert,WxP1_IDS,174.35.24.17,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-08 06:01:40,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,1092,630
2025-03-08 06:01:40,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.10,TCP/modbus,1399,502,624,646
2025-03-08 06:01:40,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,234,646
2025-03-08 06:26:33,Alert,WxP2_CMA,174.35.65.6,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,59982,80,632,2884
2025-03-08 06:51:47,Alert,WxP2_CMA,174.35.65.38,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,43768,80,632,2884
2025-03-08 07:12:00,Alert,WxP2_CMA,174.35.65.14,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,40856,80,632,2340
2025-03-08 07:22:31,Alert,WxP2_CMA,10.174.228.62,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-08 08:09:45,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,57566,32093,783,1876
2025-03-08 08:09:48,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,57584,32093,786,17512
2025-03-08 08:43:09,Alert,WxP2_CMA,174.35.68.84,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,120.53.250.89,ICMP/unknown,0,0,60,0
2025-03-08 08:46:51,Alert,WxP1_IDS,174.35.24.8,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-08 08:51:11,Alert,WxP2_CMA,10.174.228.68,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-08 11:53:18,Alert,WxP2_CMA,10.174.228.62,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-08 11:57:14,Alert,WxP2_CMA,10.174.244.11,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.243.231,ICMP/unknown,0,0,98,0
2025-03-08 12:54:16,Alert,WxP1_IDS,174.35.24.40,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-08 16:52:11,Alert,WxP1_IDS,174.35.24.66,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-08 17:17:30,Alert,WxP2_CMA,174.35.73.230,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.77.129,TCP/ssh,47948,22,490,322
2025-03-08 17:17:30,Alert,WxP2_CMA,174.35.73.230,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.77.129,TCP/ssh,47948,22,568,322
2025-03-08 17:18:15,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,54262,80,632,2060
2025-03-08 17:58:30,Alert,WxP2_CMA,174.35.58.57,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求体SQL注入,174.35.70.121,TCP/http,65130,3000,343196,3729610
2025-03-08 18:01:41,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,702,646
2025-03-08 18:01:41,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,30891,502,546,598
2025-03-08 18:01:41,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,36300,502,546,646
2025-03-08 18:16:29,Alert,WxP2_CMA,174.35.58.57,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求体SQL注入,174.35.70.121,TCP/http,65227,3000,382400,9561322
2025-03-08 19:40:23,Alert,WxP2_CMA,10.174.228.60,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.105,ICMP/unknown,0,0,74,0
2025-03-08 21:55:42,Alert,WxP2_CMA,174.35.65.13,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,41414,80,632,1384
2025-03-09 00:03:28,Alert,WxP2_CMA,10.174.228.254,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.81,ICMP/unknown,0,0,98,98
2025-03-09 02:12:13,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,56882,80,632,2060
2025-03-09 02:18:25,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,36646,80,632,2884
2025-03-09 02:19:02,Alert,WxP2_CMA,174.35.65.40,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,54260,80,632,2884
2025-03-09 02:51:56,Alert,WxP2_CMA,174.35.65.34,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,57780,80,632,2060
2025-03-09 02:52:42,Alert,WxP2_CMA,174.35.65.6,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,53330,80,632,2060
2025-03-09 02:52:52,Alert,WxP2_CMA,174.35.65.39,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,37856,80,632,2060
2025-03-09 02:53:18,Alert,WxP2_CMA,174.35.65.22,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,34456,80,632,2060
2025-03-09 02:53:39,Alert,WxP2_CMA,174.35.65.4,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,55098,80,632,2060
2025-03-09 02:56:03,Alert,WxP2_CMA,174.35.65.5,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,51758,80,632,2884
2025-03-09 02:56:05,Alert,WxP2_CMA,174.35.65.18,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,53118,80,632,2950
2025-03-09 02:56:06,Alert,WxP2_CMA,174.35.65.40,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,59594,80,632,1912
2025-03-09 02:56:14,Alert,WxP2_CMA,174.35.65.10,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,39570,80,632,2884
2025-03-09 02:56:16,Alert,WxP2_CMA,174.35.65.49,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,50530,80,632,2060
2025-03-09 02:56:19,Alert,WxP2_CMA,174.35.65.17,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,34274,80,632,2060
2025-03-09 02:56:25,Alert,WxP2_CMA,174.35.65.13,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,36628,80,632,2884
2025-03-09 02:56:29,Alert,WxP2_CMA,174.35.65.8,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,46242,80,632,2060
2025-03-09 02:56:33,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,48578,80,632,2060
2025-03-09 02:56:33,Alert,WxP2_CMA,174.35.65.14,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,54300,80,632,2060
2025-03-09 02:56:34,Alert,WxP2_CMA,174.35.65.16,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,33810,80,632,1516
2025-03-09 02:56:37,Alert,WxP2_CMA,174.35.65.7,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,36546,80,632,2884
2025-03-09 02:56:45,Alert,WxP2_CMA,174.35.65.3,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,45980,80,632,2060
2025-03-09 03:08:27,Alert,WxP2_CMA,174.35.64.32,20,攻击利用,目录遍历,初始化访问,HTTP_信息泄露_服务器开启目录浏览功能,174.35.65.8,TCP/http,54297,5000,2050,101728
2025-03-09 03:20:52,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,51852,80,632,2884
2025-03-09 03:21:05,Alert,WxP2_CMA,174.35.65.16,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,60326,80,632,2884
2025-03-09 04:00:24,Alert,WxP2_CMA,174.35.65.3,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,57148,80,632,2060
2025-03-09 04:20:43,Alert,WxP2_CMA,174.35.64.31,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,172.16.41.181,ICMP/unknown,0,0,98,0
2025-03-09 04:29:46,Alert,WxP2_CMA,174.35.65.33,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,54332,80,632,2060
2025-03-09 04:29:53,Alert,WxP2_CMA,174.35.65.18,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,36032,80,632,2736
