event_time,event_type,device_name,src_ip,threat_level,category,attack_function,attack_step,signature,dst_ip,protocol,src_port,dst_port,bytes_sent,bytes_received
2025-03-08 07:12:00,Alert,WxP2_CMA,174.35.65.14,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,40856,80,632,2340
2025-03-08 06:51:47,Alert,WxP2_CMA,174.35.65.38,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,43768,80,632,2884
2025-03-08 06:26:33,Alert,WxP2_CMA,174.35.65.6,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,59982,80,632,2884
2025-03-08 06:01:40,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,1092,630
2025-03-08 06:01:40,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.10,TCP/modbus,1399,502,624,646
2025-03-08 06:01:40,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,234,646
2025-03-08 05:08:06,Alert,WxP1_IDS,174.35.24.17,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-08 04:31:23,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,37762,80,632,2060
2025-03-08 04:17:40,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,52390,80,632,2884
2025-03-08 03:53:53,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,40998,80,632,1532
2025-03-08 02:45:43,Alert,WxP2_CMA,174.35.65.7,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,53290,80,632,2060
2025-03-08 02:15:19,Alert,WxP2_CMA,174.35.65.8,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,58750,80,632,2884
2025-03-07 22:04:30,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,36300,502,157398,172842
2025-03-07 22:03:30,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,612,566
2025-03-07 22:03:30,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,47256,502,468,646
2025-03-07 22:03:30,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,30891,502,600,626
2025-03-07 22:01:43,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.106,TCP/modbus,38364,502,390,202
2025-03-07 22:01:43,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,468,646
2025-03-07 22:01:43,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,468,566
2025-03-07 20:40:30,Alert,WxP2_CMA,174.35.65.13,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,35946,80,632,2060
2025-03-07 19:58:49,Alert,WxP2_CMA,10.174.228.60,20,攻击利用,目录遍历,初始化访问,HTTP_信息泄露_服务器开启目录浏览功能,10.174.228.208,TCP/http,51355,80,3146,6104
2025-03-07 16:24:56,Alert,WxP2_CMA,174.35.58.73,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.64,ICMP/unknown,0,0,74,0
2025-03-07 15:14:47,Alert,WxP2_CMA,174.35.58.25,20,攻击利用,命令执行,初始化访问,TCP_提权攻击_Rundll32_命令执行,174.35.48.231,TCP/unknown,52043,55609,51564,2532
2025-03-07 14:58:50,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.229,TCP/ssh,51290,22,454,282
2025-03-07 14:58:50,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.229,TCP/ssh,51290,22,536,282
2025-03-07 14:58:05,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.79,TCP/ssh,51249,22,454,282
2025-03-07 14:58:05,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.79,TCP/ssh,51249,22,536,282
2025-03-07 14:49:37,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.80,TCP/ssh,50807,22,454,282
2025-03-07 14:49:37,Alert,WxP2_CMA,10.174.228.60,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.80,TCP/ssh,50807,22,536,282
2025-03-07 14:29:14,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,35098,80,632,2060
2025-03-07 14:26:36,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,35554,80,632,2060
2025-03-07 14:14:17,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,100560,101700
2025-03-07 13:21:19,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.3,TCP/unknown,33436,22,347,266
2025-03-07 13:21:19,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.3,TCP/unknown,33436,22,442,266
2025-03-07 13:14:14,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,60,0
2025-03-07 13:14:07,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.100,TCP/modbus,38108,502,678,630
2025-03-07 13:14:07,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,468,630
2025-03-07 13:14:07,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,28689,502,390,638
2025-03-07 13:05:33,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,1133160,1130400
2025-03-07 13:04:21,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.4,TCP/unknown,32926,22,347,266
2025-03-07 13:04:21,Alert,WxP2_CMA,174.34.205.51,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.49.4,TCP/unknown,32926,22,442,266
2025-03-07 12:18:00,Alert,WxP2_CMA,174.35.65.6,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,56744,80,632,2060
2025-03-07 12:13:21,Alert,WxP2_CMA,10.174.228.236,40,攻击利用,代码执行,初始化访问,HTTP_代码执行_算法_请求体_PHP代码执行,174.35.74.65,TCP/http,42023,9999,197522,29185
2025-03-07 12:13:21,Alert,WxP2_CMA,174.35.74.68,40,攻击利用,代码执行,初始化访问,HTTP_代码执行_算法_请求体_PHP代码执行,174.35.74.67,TCP/http,38226,29200,5080,459
2025-03-07 12:05:30,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,1030440,1027260
2025-03-07 11:57:15,Alert,WxP2_CMA,10.174.244.11,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.243.231,ICMP/unknown,0,0,98,0
2025-03-07 11:34:52,Alert,WxP2_CMA,174.35.64.32,20,攻击利用,目录遍历,初始化访问,HTTP_信息泄露_服务器开启目录浏览功能,174.35.65.8,TCP/http,65107,5000,1630,181084
2025-03-07 11:05:47,Alert,WxP2_CMA,174.35.79.193,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,172.31.193.235,ICMP/unknown,0,0,74,0
2025-03-07 11:05:27,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,927300,923880
2025-03-07 11:05:05,Alert,WxP2_CMA,174.35.64.96,20,攻击利用,敏感信息泄露,初始化访问,TCP_安全扫描_探测postgres服务版本,174.35.64.188,TCP/postgresql,35268,5432,4347,8217
2025-03-07 11:01:04,Alert,WxP2_CMA,174.35.64.32,20,攻击利用,目录遍历,初始化访问,HTTP_信息泄露_服务器开启目录浏览功能,174.35.65.8,TCP/http,63585,5000,1510,8566
2025-03-07 10:45:20,Alert,WxP2_CMA,174.35.74.68,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.74.66,TCP/http,46394,29200,886,4682
2025-03-07 10:45:04,Alert,WxP2_CMA,174.35.76.1,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.74.65,TCP/http,45144,9999,706,3308
2025-03-07 10:45:04,Alert,WxP2_CMA,174.35.74.68,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.74.66,TCP/http,46388,29200,734,3168
2025-03-07 10:43:25,Alert,WxP2_CMA,10.174.228.174,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.176,TCP/ssh,57336,22,322,282
2025-03-07 10:43:25,Alert,WxP2_CMA,10.174.228.174,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.228.176,TCP/ssh,57336,22,404,282
2025-03-07 10:05:24,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,825000,821580
2025-03-07 09:05:21,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,722520,719880
2025-03-07 08:59:30,Alert,WxP2_CMA,174.35.73.65,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,172.21.92.204,ICMP/unknown,0,0,74,0
2025-03-07 08:51:18,Alert,WxP2_CMA,10.174.228.62,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-07 08:07:04,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,58264,32093,783,1800
2025-03-07 08:05:18,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,620700,618960
2025-03-07 08:03:15,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,43122,32093,783,6136
2025-03-07 08:03:13,Alert,WxP2_CMA,174.35.64.90,20,攻击利用,敏感信息泄露,初始化访问,HTTP_信息泄露_Node_Exporter_metrics_主机信息泄露,174.35.64.95,TCP/http,43014,32093,783,3188
2025-03-07 07:30:30,Alert,WxP2_CMA,10.174.228.68,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-07 07:05:14,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,516180,515520
2025-03-07 06:05:11,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,413100,412560
2025-03-07 05:25:59,Alert,WxP2_CMA,174.35.65.18,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,40416,80,632,1236
2025-03-07 05:05:07,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,310080,308100
2025-03-07 04:40:34,Alert,WxP2_CMA,174.35.65.22,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,60354,80,632,2884
2025-03-07 04:36:04,Alert,WxP2_CMA,174.35.65.22,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,55502,80,632,2060
2025-03-07 04:31:07,Alert,WxP2_CMA,174.35.65.18,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,58652,80,632,2126
2025-03-07 04:30:08,Alert,WxP2_CMA,174.35.65.37,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,38548,80,632,2884
2025-03-07 04:20:32,Alert,WxP2_CMA,10.174.228.62,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-07 04:05:04,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,206460,205380
2025-03-07 03:05:01,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,102720,103200
2025-03-07 02:18:05,Alert,WxP2_CMA,174.35.65.34,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,42888,80,632,2060
2025-03-07 02:05:50,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,58116,502,139710,142196
2025-03-07 02:05:38,Alert,WxP1_IDS,174.35.24.86,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-07 02:04:58,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,60,0
2025-03-07 02:04:49,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,702,646
2025-03-07 02:04:49,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,534,310
2025-03-07 02:04:49,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,28689,502,624,646
2025-03-07 02:01:48,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,60,0
2025-03-07 02:01:43,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,28689,502,546,638
2025-03-07 02:01:43,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,546,630
2025-03-07 02:01:43,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,34302,502,468,646
2025-03-07 01:53:48,Alert,WxP2_CMA,174.35.65.37,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,37616,80,632,2884
2025-03-07 01:33:29,Alert,WxP1_IDS,174.35.24.17,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-07 01:24:19,Alert,WxP2_CMA,10.174.228.254,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.81,ICMP/unknown,0,0,98,98
2025-03-07 01:11:33,Alert,WxP2_CMA,174.35.65.33,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,46452,80,632,2060
2025-03-07 01:02:15,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,928740,930300
2025-03-07 00:02:12,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,825780,826980
2025-03-06 23:02:09,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,722340,722940
2025-03-06 22:02:09,Alert,WxP2_CMA,174.35.65.17,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,59522,80,632,2884
2025-03-06 22:02:06,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,619860,619380
2025-03-06 21:02:03,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,515580,514680
2025-03-06 20:42:54,Alert,WxP2_CMA,174.35.65.7,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,46332,80,632,2060
2025-03-06 20:31:54,Alert,WxP2_CMA,10.174.228.68,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,ICMP/unknown,0,0,98,0
2025-03-06 20:02:00,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,413340,412380
2025-03-06 19:01:56,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.42,ICMP/unknown,0,0,308580,308520
2025-03-06 18:01:50,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,207000,205560
2025-03-06 17:01:47,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,103740,103860
2025-03-06 16:34:23,Alert,WxP2_CMA,174.35.65.38,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,56810,80,632,2060
2025-03-06 16:01:44,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,60,0
2025-03-06 16:01:44,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.106,TCP/modbus,51500,502,954,630
2025-03-06 16:01:44,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,47256,502,546,630
2025-03-06 16:01:44,Alert,WxP2_CMA,174.35.64.173,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,30891,502,456,598
2025-03-06 15:38:23,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,102840,102240
2025-03-06 14:57:13,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,33526,80,632,2126
2025-03-06 14:38:20,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,60,0
2025-03-06 14:24:35,Alert,WxP2_CMA,174.35.58.38,30,攻击利用,敏感信息泄露,初始化访问,HTTP_文件操作攻击_可疑敏感文件下载,172.31.192.78,TCP/http,9141,80,2740,29598
2025-03-06 14:23:38,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,60250,80,632,2060
2025-03-06 14:12:41,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,36320,80,632,2884
2025-03-06 14:08:34,Alert,WxP2_CMA,174.35.65.15,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,39784,80,632,1516
2025-03-06 13:33:51,Alert,WxP1_IDS,174.35.24.72,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-06 13:09:02,Alert,WxP2_CMA,174.35.58.103,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.59.254,ICMP/unknown,0,0,60,0
2025-03-06 12:52:07,Alert,WxP2_CMA,174.35.65.39,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,53152,80,632,2884
2025-03-06 12:48:20,Alert,WxP2_CMA,174.35.65.39,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,38904,80,632,1532
2025-03-06 12:34:28,Alert,WxP2_CMA,174.35.65.9,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,45572,80,500,2390
2025-03-06 12:01:50,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,204120,205980
2025-03-06 11:57:15,Alert,WxP2_CMA,10.174.244.11,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.243.231,ICMP/unknown,0,0,98,0
2025-03-06 11:54:41,Alert,WxP2_CMA,174.35.58.53,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.59.254,ICMP/unknown,0,0,60,0
2025-03-06 11:50:42,Alert,WxP1_IDS,174.35.24.2,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-06 11:11:20,Alert,WxP1_IDS,174.35.24.30,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.254,ICMP/unknown,0,0,60,0
2025-03-06 11:03:00,Alert,WxP2_CMA,174.35.65.3,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,57098,80,632,2060
2025-03-06 11:01:47,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,104640,104340
2025-03-06 10:58:19,Alert,WxP2_CMA,174.35.58.34,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.241.173,ICMP/unknown,0,0,74,0
2025-03-06 10:57:37,Alert,WxP2_CMA,174.35.65.14,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,47112,80,632,2060
2025-03-06 10:21:19,Alert,WxP2_CMA,174.35.58.73,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.64,ICMP/unknown,0,0,74,0
2025-03-06 10:18:26,Alert,WxP2_CMA,174.35.65.7,20,可疑行为,其它可疑行为,初始化访问,HTTP_可疑行为_curl工具_远程访问,174.35.64.31,TCP/http,58606,80,632,2736
2025-03-06 10:04:51,Alert,WxP2_CMA,174.35.58.57,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求体SQL注入,174.35.70.121,TCP/http,63705,3000,825454,12639808
2025-03-06 10:02:41,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,40638,502,129660,129855
2025-03-06 10:02:41,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.30,TCP/modbus,58116,502,136572,131624
2025-03-06 10:01:43,Alert,WxP2_CMA,174.35.51.20,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.62.25,ICMP/unknown,0,0,60,0
2025-03-06 10:01:41,Alert,WxP2_CMA,174.35.64.95,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,57904,502,1014,310
2025-03-06 10:01:41,Alert,WxP2_CMA,174.35.64.93,20,网络行为,其它行为审计,初始化访问,TCP_安全审计_Modbus_Client_读写PLC,174.35.72.50,TCP/modbus,47256,502,702,646
